STATE,COUNTY,TRACTFIPS,STCOFIPS,RISK_SCORE,RISK_VALUE,HAIL_AFREQ,HAIL_EXPA,HWAV_AFREQ,HWAV_EXPA
Arkansas,Benton,5007020806,5007,63.390531911098414,1973286.9764304808,7.780661085081229,8345863.0,9.684210526315791,8345863.0
Arkansas,Benton,5007020903,5007,15.770634892321596,715500.8512613537,7.780671973147955,534960.0,9.684210526315788,534960.0
Arkansas,Benton,5007020904,5007,53.214893035092096,1616617.1718800007,7.780671973147951,2704490.0,9.684210526315788,2704490.0
Arkansas,Benton,5007020905,5007,56.628970306684266,1724300.548832282,7.779076702165656,30570953.0,9.684210526315784,30570953.0
Arkansas,Benton,5007020906,5007,47.57708727242458,1454287.1412579522,7.779685946543089,31010544.0,9.684210526315784,31010544.0
Arkansas,Benton,5007021001,5007,92.85552899765737,4719210.708844649,7.779010856159666,132812722.0,9.684210526315788,132812722.0
Arkansas,Benton,5007021003,5007,67.97355309003127,2164587.4220669568,7.781975161134675,41479360.0,9.684210526315791,41479360.0
Arkansas,Benton,5007021004,5007,65.25870167552591,2046940.0004803357,8.086756021582735,25511941.0,9.684210526315791,25511941.0
Arkansas,Benton,5007021101,5007,70.2353346889753,2271299.288714392,8.11123425381756,8261549.0,9.684210526315782,8261549.0
Arkansas,Benton,5007021102,5007,52.093515512587246,1582114.8229641651,8.111234253817564,3570417.0,9.684210526315786,3570417.0
Arkansas,Benton,5007021201,5007,61.32139417073954,1890849.1575102808,8.111234253817564,2159796.0,9.684210526315791,2159796.0
Arkansas,Benton,5007021202,5007,18.48191882796428,776384.7634643136,8.111234253817559,1032913.0,9.684210526315788,1032913.0
Arkansas,Benton,5007021304,5007,83.22214690877955,3146309.348804972,7.780671973147956,15913296.0,9.684210526315788,15913296.0
Arkansas,Benton,5007021305,5007,79.64158729026195,2843814.893859989,7.706296434561039,92288662.0,9.684210526315796,92288662.0
